# Reading prmtop information...
#%VERSION  VERSION_STAMP = V0001.000  DATE = 03/13/23  16:27:23                  
# N: 49204 Ntypes: 23 Nres: 15294 NPH: 1 NNB:83550
# There is a cubic periodic box. IFBOX = 1.
# Prmtop file ../../leap/STR/MR-STR.prmtop read successfully!
#
# Define the format of the trajectory file: 
#
# 	 1) AMBER MDCRD FILE
# 	 2) GZIPPED AMBER MDCRD FILE
# 	 3) NETCDF FORMAT FILE
# 	 4) CHARMM DCD FORMAT FILE
#
# Enter your choice number: #
# Choose your option for energy calculations:
#
# 	 1) Ligand - Protein interaction calculations
# 	 2) Ligand - Environment interaction calculations
# 	 3) Ligand - Solvent interaction calculations
# 	 4) Selection - Selection interaction calculations
# 	 5) Protein Internal Energy Calculations
# 	 6) Multiple Selection - Multiple Selection Calculations
# 	 7) Multiple Selection - Multiple Selection w/ Chuncks Calculations
#
# Enter your choice number: # Define your ligand residue number: # Protein last residue number: 258
# You selected atom 54 (N) to 4258 (OXT)
# And atom 1 (C12) to 53 (H30).
# NetCDF Frame dimension: 1000
# NetCDF number of atoms: 49204
#        Step         Elec          VDW        Total
          354     -16.9508     -51.6079     -68.5587
          355     -14.8001     -54.3670     -69.1671
          356     -17.3588     -52.4379     -69.7967
          357     -14.3680     -53.0604     -67.4284
          358     -11.9892     -46.7976     -58.7868
          359     -20.4184     -52.3272     -72.7456
          360     -15.0873     -50.4456     -65.5329
          361     -22.0958     -49.6762     -71.7721
          362     -16.3893     -51.0313     -67.4206
          363     -15.7664     -48.2317     -63.9981
          364     -18.5204     -49.3492     -67.8696
          365     -18.5091     -52.2919     -70.8010
          366     -19.2444     -45.5756     -64.8200
          367     -15.1043     -52.7411     -67.8455
          368     -18.4298     -54.2196     -72.6494
          369     -25.7012     -48.2675     -73.9687
          370     -16.7299     -52.7987     -69.5286
          371     -21.2026     -52.4461     -73.6487
          372     -25.7787     -50.2600     -76.0388
          373     -17.2521     -52.6818     -69.9339
          374     -21.2115     -47.3099     -68.5214
          375     -18.3152     -47.3462     -65.6615
          376     -20.2692     -48.1295     -68.3987
          377     -15.4923     -52.0790     -67.5712
          378     -20.5566     -48.6713     -69.2279
          379     -15.3627     -52.1584     -67.5211
          380     -18.2063     -53.1823     -71.3886
          381     -16.3360     -51.9195     -68.2555
          382     -15.1554     -48.2901     -63.4456
          383     -21.0589     -50.9083     -71.9672
          384     -18.0668     -51.9257     -69.9925
          385     -10.6895     -51.4261     -62.1156
          386     -13.4180     -53.5768     -66.9948
          387     -18.1982     -51.1552     -69.3534
          388     -14.8348     -53.7633     -68.5980
          389     -20.3194     -49.7320     -70.0514
          390     -14.8523     -52.6393     -67.4916
          391     -16.3647     -50.2412     -66.6059
          392     -15.5425     -50.6017     -66.1442
          393     -13.4924     -49.5915     -63.0840
          394     -14.0045     -51.0415     -65.0460
          395     -17.2679     -51.1785     -68.4464
          396     -15.4596     -53.2524     -68.7120
          397     -22.5222     -51.5992     -74.1215
          398     -18.8008     -51.9059     -70.7067
          399     -12.0273     -51.2952     -63.3225
          400     -26.8085     -46.6898     -73.4982
          401     -16.0884     -54.8281     -70.9165
          402     -19.2262     -49.8808     -69.1070
          403     -18.4160     -53.0788     -71.4948
          404     -16.9847     -51.0262     -68.0109
          405     -13.9636     -50.9745     -64.9381
          406     -16.8888     -51.3607     -68.2495
          407     -18.1301     -53.7569     -71.8870
          408     -19.4895     -52.1406     -71.6301
          409     -13.8199     -50.8507     -64.6706
          410     -20.9339     -50.0118     -70.9457
          411     -21.3022     -48.6195     -69.9217
          412     -16.4329     -52.3116     -68.7445
          413     -16.5945     -52.8920     -69.4865
          414     -13.2824     -53.7322     -67.0147
          415     -22.3913     -48.8459     -71.2372
          416     -21.1707     -50.2994     -71.4701
          417     -21.5771     -51.3265     -72.9036
          418     -13.4303     -55.0741     -68.5044
          419     -18.9106     -51.6735     -70.5841
          420     -13.7213     -50.8738     -64.5951
          421     -15.5812     -52.9793     -68.5606
          422     -18.0244     -50.7762     -68.8006
          423     -21.1556     -46.4806     -67.6362
          424      -9.6853     -52.5536     -62.2389
          425     -16.9018     -52.0715     -68.9732
          426     -13.0090     -53.8766     -66.8857
          427     -15.2196     -48.3482     -63.5678
          428     -20.9481     -49.7157     -70.6638
          429     -19.6098     -49.5253     -69.1351
          430     -18.4606     -51.0437     -69.5043
          431     -12.9088     -46.3700     -59.2788
          432     -19.5125     -53.3519     -72.8644
          433     -18.2228     -49.7403     -67.9631
          434     -19.1755     -50.9568     -70.1323
          435     -20.5414     -53.1492     -73.6906
          436     -18.8008     -49.1347     -67.9355
          437      -9.6269     -47.4221     -57.0491
          438     -17.2350     -53.0773     -70.3124
          439     -16.8091     -48.2761     -65.0852
          440     -12.2123     -47.4613     -59.6736
          441     -19.7669     -51.8817     -71.6486
          442     -21.0913     -44.7618     -65.8531
